# GDP (current US $)
# source: http://data.worldbank.org/indicator/NY.GDP.MKTP.CD
# downloaded 2013-10-02
Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,7269140974,7649012448,8502745002,8034754139,9408755195,9773749424,10447188525,10825913264,11389270974,12082576935,13361446739,10413161613,8763557094,6875170145,7605674116,8482883273,8890826693,8069437011,7827068145,8179533779,8168590427,7791029914,8558013910,10053969882,12306605473,15164300429,19556749919,26860564179,32188958761,29706216184,31708848033,43133073100
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105688873,1125684470,1062339944,1154899793,1268445919,1486861879,1683997930,1730894295,1970135199,2278229880,2412859693,2198138372,,,
Fiji,FJI,112334368.4,116993977.8,122912941.2,129461581.5,140040154.3,147084750,150603925.5,162625885.9,166952937.1,182182067.7,219878482.2,247749327.7,316650509,425963354.3,558589870.9,684268314.9,694552425.1,719533150.2,829239489.8,1019743927,1202567355,1235899836,1194015410,1123107241,1177997414,1141210125,1290228617,1177908192,1109976928,1182686577,1337024782,1383843860,1531803061,1635426125,1825285158,1970347721,2129266728,2093994597,1656784780,1942170999,1684109743,1660102346,1842691481,2315935753,2727507213,3006725015,3103099942,3405050612,3590530213,2882056553,3173316478,3818108967,3881890698
Finland,FIN,5224102196,5921659485,6340580854,6885920329,7766655086,8589340019,9208524505,9368954010,8823033880,10070766721,11222537751,12378521928,14567968587,19240941960,24553503032,29122353321,31470995538,33101667404,35825270758,43936803541,53007650622,51791127032,52177130875,50285012810,52118124258,54979854183,72319962468,90045989449,1.07183E+11,1.16795E+11,1.38884E+11,1.25301E+11,1.10171E+11,87346726345,1.00631E+11,1.30806E+11,1.28308E+11,1.22987E+11,1.29763E+11,1.30323E+11,1.21794E+11,1.24643E+11,1.35184E+11,1.64256E+11,1.89065E+11,1.95778E+11,2.07949E+11,2.46127E+11,2.71974E+11,2.39383E+11,2.35258E+11,2.63179E+11,2.50024E+11
France,FRA,62651474947,68346741504,76313782252,85551113767,94906593388,1.02161E+11,1.10597E+11,1.19466E+11,1.29847E+11,1.40725E+11,1.46441E+11,1.63696E+11,2.00955E+11,2.61476E+11,2.82166E+11,3.55601E+11,3.6727E+11,4.05391E+11,5.00065E+11,6.05024E+11,6.90324E+11,6.05221E+11,5.74594E+11,5.50344E+11,5.21686E+11,5.43485E+11,7.5852E+11,9.17896E+11,1.00116E+12,1.00701E+12,1.24416E+12,1.24541E+12,1.37297E+12,1.297E+12,1.36801E+12,1.57206E+12,1.57278E+12,1.42149E+12,1.46887E+12,1.45643E+12,1.32633E+12,1.3383E+12,1.45203E+12,1.79221E+12,2.05568E+12,2.13656E+12,2.25571E+12,2.58239E+12,2.83179E+12,2.61969E+12,2.54832E+12,2.77972E+12,2.61288E+12
French Polynesia,PYF,,,,,,176534589.6,215659455,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103,555337985.7,690319754.9,732286143.3,793193187.4,1005573294,1215031775,1362151524,1279972866,1286462643,1335895286,1378991403,1507230779,2301514717,2543199148,2687472830,2636461517,3181206305,3267367610,3558215110,3694600400,3522272321,3982374846,3954696874,3567062512,3775160797,3797016069,3447543138,,,,,,,,,,,,
Gabon,GAB,141468977.5,167637907.5,182796536.6,154480244.4,215679855.2,226474285.6,245849781.7,271543680.3,294468564.5,318124701,323802475.5,381687073.1,430508357.7,722780701.1,1544216004,2157592937,3009409971,2809349074,2389479269,3030251116,4279637934,3862269127,3618007844,3391275731,3561451562,3339914759,3403638194,3281797039,3834503378,4186411457,5952293766,5402919788,5592390833,4378645081,4190819347,4958845649,5694040000,5326817111,4483417313,4662991794,5067865503,4712849280,4931503836,6054883172,7178135606,8665736618,9545982814,11570860872,15732285212,12075742375,14539337959,18791347239,18661104043
"Gambia, The",GMB,,,,,,,44212088.42,46695008.77,41160065.83,45168072.25,52296083.65,55728655.8,59160575.51,75187768.35,95796033.66,115179737.7,112190820.8,138093125.5,171833061.6,207112675.1,241083133.6,218767700.4,216050529.6,213448602.1,177340913.1,225726357.9,185646984.5,220626480.9,266672204.9,284120333.2,317083688.7,690311097,714254262.5,755040938.5,746493959.2,785999882.1,848239400.9,803633366.3,840285268.9,814724059.8,782913866.1,687410628.6,578235309.8,487038678.2,578785600.6,624173996.3,655068112.3,798869805.1,965771303,900629373,951805801.4,898282865.9,917292053
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7737994864,6337314652,3691110628,2701180604,2513870709,2693731880,3094915506,3510540844,3613500142,2800024342,3057453461,3219487823,3395778661,3991374540,5125273877,6411147323,7761900179,10172260738,12799337250,10766836277,11638236643,14434619972,15829300979
Germany,DEU,,,,,,,,,,,2.0887E+11,2.41914E+11,2.90122E+11,3.85512E+11,4.30926E+11,4.74796E+11,5.02973E+11,5.8111E+11,7.16563E+11,8.5289E+11,9.19609E+11,7.74628E+11,7.51503E+11,7.45802E+11,7.017E+11,7.08884E+11,1.01248E+12,1.25626E+12,1.35599E+12,1.3538E+12,1.71447E+12,1.8086E+12,2.06437E+12,2.00745E+12,2.14801E+12,2.52286E+12,2.43696E+12,2.15723E+12,2.17817E+12,2.13105E+12,1.8864E+12,1.88089E+12,2.00659E+12,2.42381E+12,2.72634E+12,2.76625E+12,2.90275E+12,3.32381E+12,3.62369E+12,3.29864E+12,3.28447E+12,3.60083E+12,3.39959E+12
Ghana,GHA,1217790385,1302394180,1382515654,1541077734,1731576345,2054023258,2126860962,1747536190,1667105562,1961756427,2215322843,2417591968,2112593380,2465633787,2894472084,2810106288,2765339025,3189542912,3662495575,4020227804,4445228031,4222441904,4035994542,4057275047,4412279889,4504342092,5727602711,5074830092,5197840964,5251764396,5889175898,6603131296,6416079583,5968905679,5446370115,6464389656,6932984636,6891433841,7482072380,7718110781,4982849054,5314871684,6166197192,7632720680,8881419348,10731883141,20410257646,24757642257,28528046011,25978537279,32299226079,39177828488,40710447429
Greece,GRC,4446528165,5016048786,5327573509,5949478035,6680298251,7600579093,8455611129,9136711288,9915140546,11266091571,12529700163,13914172675,16101411778,21310100430,24174092499,27201244886,29706226950,34496353620,42214471899,51951955861,54190721018,49915745055,52081750119,47133593426,45790167010,45600241863,53761550993,62604100107,72720009814,75492750065,93345420404,1.00261E+11,1.10828E+11,1.03756E+11,1.11187E+11,1.30522E+11,1.38029E+11,1.34653E+11,1.35274E+11,1.33187E+11,1.24418E+11,1.29842E+11,1.4605E+11,1.9285E+11,2.2795E+11,2.40076E+11,2.61713E+11,3.05432E+11,3.41594E+11,3.21016E+11,2.92305E+11,2.89627E+11,2.49099E+11
Greenland,GRL,,,,,,,,,,,69520029.27,88570999.35,106101302.5,140153753.7,169918944.1,211192463.7,240779415.7,282269773,355987428.4,420645795,476051769,435749013.9,402403057.2,416184086.2,379371913.7,412876395.8,603016317.5,787390447.3,898607670.6,929799902.2,1018977225,1016500016,1037916105,927214127.9,1005887592,1208953359,1197515638,1072154407,1149858127,1131555107,1068024994,1086170639,1169136691,1426452030,1644951892,1702543477,1738432116,2121759848,1739579594,1267711816,,,
Grenada,GRD,,,,,,,,,,,,,,,,,,53322221.28,67548146.96,78314813.43,83614813.34,87888887.34,95229627.95,101211115.2,110100004,128211102.9,144011114.5,167229626.7,184533330.1,213066662.9,221070360.5,241570366.1,250914816.3,250259243,261777773.2,276296291.4,294651846.6,304940747.2,340814808.8,379629397.7,523256354.9,523279846.4,544381961.6,596339088.7,600014340.6,700431791.3,698700643.6,758683585.1,825977859.1,771277512.7,769708641.6,780334231.4,789542404.4
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,1043599936,1076699904,1143600000,1262800000,1299099904,1331399936,1390700032,1453500032,1610499968,1715399936,1904000000,1984800000,2101299968,2569200128,3161499904,3645900032,4365300224,5480500224,6070600192,6902600192,7878700032,8607500288,8716999680,9050000384,9470000128,9721652292,7231963340,7084399821,7841603176,8410724409,7650125576,9406097461,10440842292,11399942820,12983235119,14656917900,15781579950,17788657194,19393672244,18317089473,19290566570,18702816768,20776640958,21917582105,23965280312,27211230374,30231130543,34113106486,39136286496,37733791089,41340507361,46980150075,50806430482
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,1922600899,2041538057,2384295764,2432029380,2666616177,3014890569,3284625277,3279063318,3383218923,3693753379,3869032271,3783788551,3588375984,3461282190,2995360969,2833442750,2949637039,3446442219,3666349049,2937072009,2821346684,4209332040,3778259934,4164652171,4735956476,5095824524,6767919333
Guinea-Bissau,GNB,,,,,,,,,,,78733538.81,78540000,87702857.14,89374185.14,98775303.64,108985752.2,112386559.1,114971282.2,122666792.3,118537824.8,110653830.7,154731919.8,165523638.9,163577519.3,138478894.6,143856252.4,130225023.3,173836364.4,164458118.2,213143017.5,243961995,257150572.5,226313492.8,236880814.1,235619994.8,253966919.8,270419779.4,268551010.9,206457553.4,224446652.1,215456617.7,199034556.2,203614227,475221697.9,522651787.7,572853553.5,578517348.9,690721769.2,842890956.1,832530156.8,835390893,967762548.7,897408214.3
Guyana,GUY,170216238.9,185849532.9,194949510,175757891.6,194774510.5,213235288.1,228705875.9,250176463.6,229750000,249300000,267800000,282049984,285380950.1,307047633,433954550.6,494791660.3,454439987.2,449880012.8,507079987.2,530439987.2,603200000,570357129.7,482000000,489333333.3,437631601.3,453488352,504651110.6,354591836.4,413799987.2,379779377.6,396582263.9,336708410.1,368281383.5,442273443.7,540874922.2,621626786.3,705406032.3,749138004.2,717530696.5,694754984,712667925.1,696281468.8,722460911.6,741929343,785918769.7,824880550.3,1458449058,1740335069,1922597807,2025565089,2259288026,2576731667,2850572407
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476346281,2111405826,1806285587,2124933516,2695499730,2970865203,3242667331,3757500381,4088703120,3664503846,3507981946,3214632479,2826481072,3660483886,4154289832,4879738636,5971284338,6407707284,6470254240,6634579143,7346156703,7843484458
Honduras,HND,335649984,356200000,387750016,410200000,457000000,508650000,549950016,598099984,646800016,668000032,723000000,731000000,802999968,912499968,1034500000,1124000000,1347999936,1669499968,1929499968,2251499968,2566000032,2819500000,2903500032,3076999968,3319000000,3639499936,3808500032,4152499968,3970386396,3563448320,3048896181,3068462060,3419474979,3481990761,3432356579,3911053180,4034037162,4663193916,5202215657,5372543554,7105541205,7566501476,7776438041,8233948657,8871111447,9714443494,10914708995,12358052910,13884492063,14171978836,15396291005,17423742072,17967497441
"Hong Kong SAR, China",HKG,1320799747,1530754831,1724850878,1975045353,2274710597,2435078534,2489845017,2692474989,2716964388,3189740055,3800766536,4476001946,5710107420,8030117556,9388663646,10048022370,12876366009,15719433719,18315007366,22526035941,28861759209,31055409443,32291306282,29907091340,33511383986,35699543051,41075570592,50622571586,59707404561,68790369107,76928290842,88959620136,1.04272E+11,1.20354E+11,1.35812E+11,1.44653E+11,1.59717E+11,1.77353E+11,1.68886E+11,1.65768E+11,1.71668E+11,1.69403E+11,1.66349E+11,1.61385E+11,1.691E+11,1.8157E+11,1.93536E+11,2.11597E+11,2.1928E+11,2.14046E+11,2.28696E+11,2.48726E+11,2.63259E+11
Hungary,HUN,,,,,,,,,4684666743,5205833591,5542466667,6032045246,7074918567,8761333583,9603165775,10949295027,12689645219,14173861741,16573684442,19136396852,22163405825,22728019816,23145848310,21006550142,20366467191,20623320309,23756068292,26108718022,28570620031,29167601580,33056134799,34106585135,38009547806,39377951796,42363086241,45561413231,45930691794,46533207226,47951604854,48255011860,46385589534,52720966883,66389489264,83538373061,1.01926E+11,1.10322E+11,1.12533E+11,1.36102E+11,1.54234E+11,1.26632E+11,1.28632E+11,1.38697E+11,1.25508E+11
Iceland,ISL,248434097,253885656.3,284916516.2,340061650.1,434267936.9,523694949.4,628893310.4,621225962.2,474399471.6,414709311.4,518902000.8,660321784.8,827213290,1137337705,1492743386,1386032934,1644755718,2175791292,2474614617,2811162827,3331325043,3441249878,3159121963,2724974072,2822006038,2939845038,3930518365,5438537481,6016168895,5588533007,6372905074,6807365897,6976080330,6126456175,6294803496,7018100153,7330965238,7422994706,8291725774,8742600398,8697298234,7922983043,8907207933,10969898924,13251434311,16286323127,16651492784,20428232684,16832079677,12115001167,12564460546,14074764558,13656532880
India,IND,,,,,,,,,,,63517181994,68532271313,72716595886,87014945188,1.01271E+11,1.002E+11,1.04518E+11,1.23618E+11,1.39709E+11,1.55674E+11,1.89594E+11,1.96883E+11,2.04234E+11,2.2209E+11,2.15878E+11,2.36589E+11,2.53352E+11,2.83927E+11,3.01791E+11,3.01234E+11,3.26608E+11,2.74842E+11,2.93262E+11,2.84194E+11,3.33014E+11,3.666E+11,3.99787E+11,4.2316E+11,4.28741E+11,4.64344E+11,4.74692E+11,4.92379E+11,5.22798E+11,6.17573E+11,7.21585E+11,8.34217E+11,9.49117E+11,1.2387E+12,1.2241E+12,1.36537E+12,1.71092E+12,1.87285E+12,1.84172E+12
Indonesia,IDN,,,,,,,,5980840377,7467363479,8798957442,9656740014,9849117953,11605084560,17171181163,27227710999,32147953008,39328674730,48396143465,54298158340,55122620334,78013206038,92473878832,94715163814,85369201879,87612439197,87338874330,80060657612,75929617715,88787623310,1.01455E+11,1.14426E+11,1.28168E+11,1.39116E+11,1.58007E+11,1.76892E+11,2.02132E+11,2.2737E+11,2.15749E+11,95445548017,1.40001E+11,1.65021E+11,1.60447E+11,1.95661E+11,2.34772E+11,2.56837E+11,2.85869E+11,3.64571E+11,4.32217E+11,5.10245E+11,5.3958E+11,7.09191E+11,8.46341E+11,8.78043E+11
"Iran, Islamic Rep.",IRN,,,,,,6154739685,6706096865,7425389720,8447898398,9482344576,10588052396,13203457893,16346614632,25789290845,44331002246,48942018417,63626810883,74816947679,73033383216,86168280190,90041228622,97085719579,1.21527E+11,1.47223E+11,1.53067E+11,1.70673E+11,1.98775E+11,1.27852E+11,1.16306E+11,1.14003E+11,1.16035E+11,,,60088309491,67128216023,90829495171,1.10573E+11,1.05299E+11,1.02662E+11,1.04656E+11,1.01287E+11,1.15438E+11,1.16421E+11,1.3541E+11,1.63227E+11,1.92015E+11,2.22881E+11,2.86058E+11,3.55988E+11,3.62661E+11,4.22568E+11,5.1406E+11,
Iraq,IRQ,1683918720,1831479819,1954399496,1978199396,2340239147,2558946823,2772051942,2795295537,3173340354,3304396436,3591431141,4144554445,5356083106,6482501969,12996173027,16094547110,19383067724,23326476721,27701970016,39564501728,47562146134,32579844010,36776549881,37495016505,42530668954,44204431808,39991570165,43702264740,43410815201,48422432260,,,,,,,,10113863358,10468730247,17942362576,25857106736,18936094868,18969591211,,25509364916,36743640204,65141035028,88837727881,1.31612E+11,1.1166E+11,1.35488E+11,1.80607E+11,2.1028E+11
Ireland,IRL,1939329775,2088012282,2260349684,2430843768,2766608946,2945704143,3104034393,3343636773,3278584478,3787077344,4317973689,5007764610,6205926497,7348395131,7756704316,9315486947,9285968619,11048701418,14388019344,17994198025,21361869468,20303329784,21093613934,20397486684,19749790614,20892507312,28204937641,33318488293,37102493569,38541979206,48430542782,48903860534,54926080684,51487157975,56084271787,67912711540,74210771028,81368404699,88241376198,96614838435,97452184611,1.05273E+11,1.23167E+11,1.58947E+11,1.86492E+11,2.02752E+11,2.22958E+11,2.58307E+11,2.6203E+11,2.24042E+11,2.05904E+11,2.20823E+11,2.10331E+11
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914727080.6,1023086919,1180919719,1382548250,1567465657,1563667800,1614595291,1897606791,2264911807,2758117365,2915710378,3437450712,4075664785,,,,,
Israel,ISR,2887081901,3486954461,2596553912,2992170981,3405458502,3663345598,3980013325,3921085398,3959154192,4568013078,5372301095,5573108413,7173788441,9242160982,12567588804,12336986760,12475947718,13776267566,13618844019,17511335263,21780968646,23196333205,24572712049,27435501837,26042767127,24122660959,29701444276,35476344266,43892480102,44599772802,52490325648,59170288070,65771216221,65925582473,74669718187,95984455767,1.051E+11,1.08472E+11,1.09819E+11,1.10795E+11,1.24895E+11,1.22941E+11,1.12974E+11,1.18673E+11,1.26571E+11,1.33959E+11,1.4548E+11,1.67112E+11,2.01662E+11,1.94866E+11,2.17443E+11,2.42929E+11,
Italy,ITA,40385288344,44842760293,50383891899,57710743060,63175417019,67978153851,73654870011,81133120065,87942231678,97085082807,1.09255E+11,1.2012E+11,1.39956E+11,1.69084E+11,1.92278E+11,2.19382E+11,2.16512E+11,2.4819E+11,3.03554E+11,3.79302E+11,4.5983E+11,4.14976E+11,4.11671E+11,4.26865E+11,4.21899E+11,4.35705E+11,6.17003E+11,7.76293E+11,8.59052E+11,8.94752E+11,1.13809E+12,1.20072E+12,1.27196E+12,1.02607E+12,1.05908E+12,1.13177E+12,1.26635E+12,1.19865E+12,1.22458E+12,1.20818E+12,1.10401E+12,1.1237E+12,1.22518E+12,1.5145E+12,1.73552E+12,1.78628E+12,1.87298E+12,2.12718E+12,2.30731E+12,2.11115E+12,2.04195E+12,2.19236E+12,2.01326E+12
Jamaica,JAM,699064357.3,748043414.1,777727657,826706669,897948941.6,972159571.2,1096759516,1148014336,1083839096,1191239556,1404720459,1539862371,1875146657,1905861157,2375122421,2860442775,2966042882,3249733207,2644527877,2425064186,2679379401,2979027961,3293496303,3619262288,2373564501,2100239027,2754549678,3287007232,3828342820,4404938028,4592208212,4106205952,3535452386,4891215397,4938132518,5813471982,6527302708,7472532258,8742153397,8830909008,9008629729,9104515930,9718989517,9430236065,10173234921,11075778481,11903020644,12820055025,13681102578,12068651825,13202861067,14425917751,14839858411
Japan,JPN,44307342950,53508617739,60723018684,69498131797,81749006382,90950278258,1.05628E+11,1.23782E+11,1.46601E+11,1.72204E+11,2.09071E+11,2.36155E+11,3.12738E+11,4.24891E+11,4.71643E+11,5.12861E+11,5.76406E+11,7.09405E+11,9.96742E+11,1.03745E+12,1.08699E+12,1.20147E+12,1.11684E+12,1.21811E+12,1.29461E+12,1.38453E+12,2.05106E+12,2.48524E+12,3.01539E+12,3.01705E+12,3.1037E+12,3.5368E+12,3.85279E+12,4.41496E+12,4.85035E+12,5.33393E+12,4.70619E+12,4.32428E+12,3.91457E+12,4.4326E+12,4.7312E+12,4.15986E+12,3.98082E+12,4.30294E+12,4.6558E+12,4.57188E+12,4.35676E+12,4.35633E+12,4.84921E+12,5.03514E+12,5.49538E+12,5.89679E+12,5.95972E+12
Jordan,JOR,,,,,,599759760.1,657999736.8,631679747.3,561119775.6,698879720.4,639519744.2,678159728.7,788479684.6,943783839.7,1197483949,1363073498,1648879611,2054259917,2549856851,3266374324,3961735336,4446589778,4825925127,5036644917,5153655079,5119290466,6182314853,6525458032,6049822064,4128435577,4020267827,4193336134,5310833151,5605775322,6237267189,6727454311,6928490841,7248048123,7914118277,8151541084,8463892909,8980439920,9584232160,10197756160,11411390547,12588665468,15056937190,17110610000,21971835256,23820013059,26425379367,28840197019,31243324000
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932728899,24881135586,24906939560,23409027476,21250839258,20374307047,21035357833,22165932063,22135245413,16870817135,18291990619,22152689130,24636598581,30833692831,43151647003,57123671734,81003864916,1.0485E+11,1.33442E+11,1.15309E+11,1.48052E+11,1.8805E+11,2.0168E+11
Kenya,KEN,791265454.3,792959467.1,868111401.1,926589355.3,998759330.8,997919320,1164519673,1232559506,1353295458,1458379415,1603447357,1778391289,2107279157,2502142444,2973309272,3259344936,3474542392,4494378855,5303734883,6234390975,7265315332,6854491454,6431579357,5979198464,6191437070,6135034338,7239126717,7970820531,8355380879,8283114648,8572359163,8151488882,8209120678,5751786610,7148148564,9046320197,12045865466,13115764433,14093998844,12896010520,12705350153,12985991723,13147736954,14904504019,16095321631,18737895401,22504136042,27236739896,30465489796,30580367979,32198151217,33620684016,37229405067
Kiribati,KIR,,,,,,,,,,,14295279.54,15278632.48,18936526.95,31710657.73,85637174.37,55081816.99,41109627.28,38748059.44,45210026.32,42620165.44,27935549.99,29307055.85,29659194.64,29432432.43,28646774.9,21294783.16,20572860.96,23924520.38,30842253.3,29558753.76,28413863.09,47797290.48,49724297.12,48613286.35,56200272.83,57610627.71,67866425.46,69152456.24,67097398.61,70596128.71,68239817.27,63810691.58,74174176.07,93517271.48,102405737.3,105399007.3,104236445.8,123962353.7,131331152.5,120291686.2,141610713.6,166683857.7,175709256.6
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,3891849048,2357059045,2745939979,3863726949,3358134143,3017614366,3806043709,4702747059,5955336766,7475692344,8899729521,9851361083,10735574843,13691504318,19229361881,21458884298,29554752066,37926239669,51125206612,65561776860,63834351283,71469245114,76218197735,84510602643,93210997792,96619732880,1.11306E+11,1.40006E+11,1.87447E+11,2.30473E+11,2.63777E+11,3.08185E+11,3.29886E+11,3.62136E+11,4.23434E+11,5.17118E+11,5.57644E+11,5.16283E+11,3.45432E+11,4.45399E+11,5.33384E+11,5.04586E+11,5.75929E+11,6.43762E+11,7.21975E+11,8.44863E+11,9.51773E+11,1.04924E+12,9.31402E+11,8.3406E+11,1.01489E+12,1.11447E+12,1.1296E+12
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849196082,2535333632,2702427047,3355083117,3639935348,3743116980,3915440164,4661067397,5641557748,5449180547,5593654275,6452514048,6237563675
Kuwait,KWT,,,1828179057,1900970259,2071749620,2097199075,2391198945,2441598923,2662798826,2769198779,2873638822,3880392338,4450537866,5408804503,13006948809,12022811524,13132252303,14137407257,15503557923,24749064363,28638869294,25058021180,21577153433,20871081552,21700083143,21445970693,17903989900,22368703293,20690321183,24313856915,18427778571,11009955543,19858555905,23941392355,24848484745,27191687674,31492937201,30350433060,25946185994,30120888964,37718011469,34890773740,38138801497,47875837662,59440511982,80797945205,1.01561E+11,1.14722E+11,1.47402E+11,1.05911E+11,1.24348E+11,1.7659E+11,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674000000,2570833333,2316562400,2028295455,1681006993,1661018519,1827570586,1767864036,1645963750,1249062025,1369691955,1525113501,1605640633,1919012781,2211535312,2459876152,2834168889,3802566171,5139957785,4690029461,4794361821,6197765942,6473175648
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,1757142806,2366666615,1776842041,1087273076,598961279.4,714046803.2,865559856.2,1028087947,1127806918,1327748655,1543606382,1763536299,1873671511,1747011884,1280177847,1454430642,1731198022,1768619058,1758176653,2023324407,2366398120,2735550177,3452895836,4222945530,5443930125,5832882922,7181441152,8226921895,9298926552
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715853653,6827011059,7690315589,7447002857,6756418264,4848056772,4467987271,5060854731,5235719779,5585292783,6133234180,6616957681,7288524473,7833068425,8313047744,9314784080,11186452601,13761569545,16041840426,19935046397,28765687042,33669367720,25875781250,24009680460,28480338368,28373857404
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313539979,2717998713,2838485398,4451497337,5545921821,7535259914,9599127189,11718795352,13690217121,15751867489,17247179483,17391056437,17260364842,17649751244,19152238806,20082918740,21789054726,21860696517,22438474295,25056716418,30079601990,34650746269,37124378109,40094328358,42945273632
Lesotho,LSO,34579986.18,35699985.73,41859983.27,47039981.2,51939979.24,54879978.07,56699977.34,59261976.32,61445975.45,65967973.64,68739972.53,76480285.11,80915356.83,121188698.6,150851315.7,149558945.4,147659999.9,193314999.8,266569999.8,290134729.7,431542682.2,434174015.4,326943105.1,355443856.1,302993843.6,247680797,290586782.6,369345623,429740033.7,451447042.2,544578771.2,608767924,720543405.4,721599288,755041471.9,859092080.8,815937451,859816180.5,819422421.8,801540664.7,771200632.5,706430933,656802669.1,969181551,1234197704,1368405301,1428886922,1597450374,1630630169,1716846757,2203867071,2524537450,2447573299
Liberia,LBR,190495648,183920944,191861808,200229616,218929096,229260776,244459452,261024284,276820652,306961824,323099728,341543056,368098032,386968288,486955024,577549312,596675728,673010608,717240448,814067872,854711504,846514496,863933152,823374944,848478336,851296080,840964416,972800000,1038300000,786300000,384400000,348000000,223500000,160400000,132200000,134800000,159400000,295900000,359599999,441800019.4,529064646.7,515000000,536000000,409000000,467000000,542000000,604028581.8,739026892.2,850040458.8,1155146230,1292696476,1545412512,1767121781
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28904898118,31992732972,33887047909,30660051911,28610549763,25541379187,27884615385,30700897875,27251534530,30484399896,33896600871,28420321952,19842519685,24062500000,33384615385,44000000000,56484375000,71803278689,93167701863,62360446571,,,
Liechtenstein,LIE,,,,,,,,,,,90099360.77,104889797.8,124940284.9,165928854,193980461.9,246389070.1,272489354.1,303493105.4,436912093.1,503173087.2,534699256.8,511647837.1,522096760.5,524023708.3,502620920.7,529073612.5,779357947,1052849231,1161757671,1119983791,1421508901,1484160640,1631176617,1673085623,1948128896,2428524750,2504013004,2298390584,2479698579,2664105901,2483890594,2491800559,2688617885,3070803431,3454374261,3658356378,3988775844,4602346923,4929414915,4826167676,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10506695074,10287023246,8562311027,7424597884,6958636950,7904895791,8426600000,10128700000,11254050000,10971375000,11434200000,12159225000,14163949142,18608709857,22551543054,25962254181,30088510798,39103973051,47252926429,36846183172,36306384146,42872072871,42245532390
Luxembourg,LUX,703925705.9,704145671.4,741509480.8,791140595.8,903158753.9,921600736.3,968440149.5,974721762.5,1066447131,1234878981,1445204631,1505684113,1885307919,2587382708,3156198934,3096414882,3394079657,3756663105,4677872753,5469434740,5967924324,5010110736,4562651737,4485226128,4400183011,4537763200,6627975487,8249188100,9336997886,9951164658,12668658432,13714989141,15384954868,15788267747,17549235946,20673371648,20579153094,18514433920,19351522561,21185382485,20267551133,20196868009,22568793525,29144582393,34077095478,37643013481,42544669011,51320626630,54742739957,50047718739,52507236842,59200833333,57117125225
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,1021654718,1016585687,1182693473,1222072821,1376075268,1786734514,2087122776,2478807841,2990180516,3464946372,4581185871,5280218135,5868546011,6560672251,6628525683,6674552885,6186475688,5916957025,6101794939,6514271488,7008026415,7926373572,10258324479,11792570016,14568709574,18054684854,20731022857,21313263933,28359706123,36796998498,43582271462
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471828622,4694744807,2316618515,2550194959,3381270267,4449375526,4422159849,3735312201,3571043202,3673288166,3586883989,3436961385,3791306758,4756221629,5514253043,5985809060,6560546900,8159825620,9834038367,9313573965,9338665631,10439099881,9663203711
Madagascar,MDG,673081724.9,699161943.3,739286907,759345862.9,802482183.8,833563473.1,900264582.9,956436931.5,1031669637,1056391055,1111859570,1199507630,1341590682,1653062348,1917508190,2283049234,2181844194,2358930407,2669755115,3463565882,4042139902,3594868209,3526198069,3511573992,2939485472,2857889713,3258288890,2565634382,2442507588,2498059015,3081479800,2653141958,3024459294,3370842211,2977040884,3159901109,3995028429,3545776813,3738704582,3717515283,3877673635,4529575233,4397254715,5474030228,4363934417,5038577519,5515236338,7342905883,9394330368,8589560142,8837041787,9911781297,9975124872
